Hora,Precio
1626674400,95.0
1626678000,99.66
1626681600,105.05
1626685200,98.99
1626688800,95.0
1626692400,95.59
1626696000,98.12
1626699600,99.26
1626703200,100.0
1626706800,99.44
1626710400,98.31
1626714000,97.4
1626717600,100.0
1626721200,107.57
1626724800,108.82
1626728400,109.28
1626732000,103.86
1626735600,97.78
1626739200,101.26
1626742800,99.74
1626746400,95.0
1626750000,94.0
1626753600,97.55
1626757200,99.74
1626760800,101.05
1626764400,108.57
1626768000,111.36
1626771600,102.11
1626775200,99.74
1626778800,99.74
1626782400,100.5
1626786000,102.0
1626789600,101.21
1626793200,100.0
1626796800,99.6
1626800400,99.6
1626804000,98.34
1626807600,106.0
1626811200,108.65
1626814800,109.97
1626818400,106.0
1626822000,102.01
1626825600,110.5
1626829200,109.5
1626832800,108.21
1626836400,107.0
1626840000,108.0
1626843600,109.15
1626847200,109.26
1626850800,109.13
1626854400,108.45
1626858000,105.75
1626861600,103.9
1626865200,103.9
1626868800,105.0
1626872400,105.13
1626876000,105.0
1626879600,103.28
1626883200,101.45
1626886800,100.83
1626890400,101.78
1626894000,108.45
1626897600,110.64
1626901200,110.0
1626904800,108.45
1626908400,105.0
1626912000,105.0
1626915600,101.45
1626919200,100.0
1626922800,99.79
1626926400,100.0
1626930000,100.45
1626933600,101.49
1626937200,104.0
1626940800,105.25
1626944400,105.0
1626948000,102.1
1626951600,101.6
1626955200,102.0
1626958800,100.27
1626962400,100.0
1626966000,98.0
1626969600,96.0
1626973200,95.75
1626976800,95.96
1626980400,102.0
1626984000,105.0
1626987600,105.25
1626991200,106.04
1626994800,104.0
1626998400,105.5
1627002000,104.68
1627005600,101.95
1627009200,99.85
1627012800,99.21
1627016400,99.21
1627020000,101.95
1627023600,105.63
1627027200,106.91
1627030800,104.1
1627034400,98.01
1627038000,94.03
1627041600,89.53
1627045200,79.19
1627048800,78.37
1627052400,76.7
1627056000,75.8
1627059600,85.45
1627063200,92.54
1627066800,98.96
1627070400,100.03
1627074000,100.03
1627077600,104.97
1627081200,98.69
1627084800,96.01
1627088400,93.45
1627092000,88.0
1627095600,87.62
1627099200,89.0
1627102800,92.45
1627106400,95.45
1627110000,95.45
1627113600,98.0
1627117200,96.79
1627120800,95.21
1627124400,91.93
1627128000,88.0
1627131600,93.45
1627135200,86.6
1627138800,77.8
1627142400,73.49
1627146000,77.72
1627149600,85.07
1627153200,90.21
1627156800,101.95
1627160400,105.07
1627164000,106.23
1627167600,103.5
1627171200,103.08
1627174800,99.85
1627178400,95.95
1627182000,95.95
1627185600,93.45
1627189200,93.45
1627192800,95.95
1627196400,95.08
1627200000,95.48
1627203600,90.45
1627207200,84.2
1627210800,86.47
1627214400,88.0
1627218000,93.45
1627221600,90.45
1627225200,82.99
1627228800,77.9
1627232400,77.7
1627236000,80.4
1627239600,87.77
1627243200,99.85
1627246800,109.66
1627250400,111.09
1627254000,108.23
1627257600,97.01
1627261200,92.0
1627264800,87.02
1627268400,86.6
1627272000,86.7
1627275600,88.0
1627279200,94.66
1627282800,97.3
1627286400,102.0
1627290000,99.06
1627293600,98.53
1627297200,100.0
1627300800,103.59
1627304400,104.46
1627308000,105.0
1627311600,105.0
1627315200,104.29
1627318800,103.59
1627322400,103.41
1627326000,105.61
1627329600,108.23
1627333200,106.79
1627336800,106.12
1627340400,103.59
1627344000,102.87
1627347600,101.36
1627351200,98.85
1627354800,98.85
1627358400,98.7
1627362000,96.53
1627365600,101.07
1627369200,104.29
1627372800,104.54
1627376400,104.29
1627380000,101.36
1627383600,100.59
1627387200,101.0
1627390800,98.85
1627394400,98.69
1627398000,96.52
1627401600,93.05
1627405200,88.75
1627408800,96.52
1627412400,98.85
1627416000,99.1
1627419600,99.3
1627423200,99.3
1627426800,93.89
1627430400,82.59
1627434000,79.1
1627437600,74.1
1627441200,76.2
1627444800,73.86
1627448400,79.77
1627452000,97.5
1627455600,100.85
1627459200,102.35
1627462800,104.29
1627466400,101.42
1627470000,103.59
1627473600,109.58
1627477200,106.27
1627480800,104.54
1627484400,104.54
1627488000,103.01
1627491600,103.59
1627495200,98.35
1627498800,96.45
1627502400,98.35
1627506000,100.86
1627509600,100.0
1627513200,92.62
1627516800,101.15
1627520400,97.5
1627524000,98.0
1627527600,98.65
1627531200,99.0
1627534800,100.03
1627538400,102.02
1627542000,102.02
1627545600,103.23
1627549200,102.92
1627552800,100.0
1627556400,99.0
1627560000,101.18
1627563600,99.0
1627567200,94.75
1627570800,87.0
1627574400,87.96
1627578000,92.55
1627581600,92.0
1627585200,95.0
1627588800,102.92
1627592400,107.25
1627596000,106.84
1627599600,101.99
1627603200,102.82
1627606800,101.69
1627610400,100.79
1627614000,100.0
1627617600,98.38
1627621200,95.01
1627624800,101.05
1627628400,103.49
1627632000,104.02
1627635600,102.5
1627639200,101.06
1627642800,100.12
1627646400,100.0
1627650000,99.18
1627653600,100.25
1627657200,92.18
1627660800,80.0
1627664400,73.49
1627668000,70.99
1627671600,72.6
1627675200,92.55
1627678800,101.09
1627682400,101.53
1627686000,94.0
1627689600,75.35
1627693200,75.0
1627696800,72.65
1627700400,74.0
1627704000,73.21
1627707600,72.65
1627711200,73.75
1627714800,71.9
1627718400,71.6
1627722000,68.0
1627725600,60.99
1627729200,59.6
1627732800,58.2
1627736400,59.41
1627740000,50.1
1627743600,19.19
1627747200,2.67
1627750800,13.32
1627754400,50.7
1627758000,66.46
1627761600,71.77
1627765200,75.0
1627768800,76.55
1627772400,74.0
1627776000,76.65
1627779600,75.0
1627783200,70.1
1627786800,72.99
1627790400,74.15
1627794000,75.35
1627797600,75.85
1627801200,76.01
1627804800,76.55
1627808400,69.74
1627812000,64.2
1627815600,65.09
1627819200,65.09
1627822800,69.49
1627826400,72.1
1627830000,64.99
1627833600,63.99
1627837200,64.1
1627840800,67.49
1627844400,81.0
1627848000,100.38
1627851600,108.41
1627855200,110.68
1627858800,105.88
1627862400,101.06
1627866000,100.03
1627869600,100.32
1627873200,100.0
1627876800,98.55
1627880400,100.97
1627884000,101.17
1627887600,104.64
1627891200,105.18
1627894800,104.75
1627898400,104.31
1627902000,104.56
1627905600,104.64
1627909200,104.64
1627912800,104.56
1627916400,103.12
1627920000,101.06
1627923600,102.51
1627927200,101.06
1627930800,108.41
1627934400,105.82
1627938000,106.49
1627941600,104.97
1627945200,100.97
1627948800,105.23
1627952400,103.23
1627956000,100.96
1627959600,100.96
1627963200,102.5
1627966800,105.65
1627970400,110.0
1627974000,112.37
1627977600,113.51
1627981200,111.55
1627984800,107.93
1627988400,107.49
1627992000,107.52
1627995600,107.31
1627999200,106.32
1628002800,105.0
1628006400,100.85
1628010000,100.85
1628013600,100.85
1628017200,107.52
1628020800,108.82
1628024400,110.0
1628028000,107.98
1628031600,106.0
1628035200,110.0
1628038800,102.85
1628042400,96.0
1628046000,93.34
1628049600,94.82
1628053200,99.0
1628056800,108.79
1628060400,112.22
1628064000,115.0
1628067600,114.68
1628071200,110.77
1628074800,110.0
1628078400,108.0
1628082000,105.01
1628085600,99.76
1628089200,91.0
1628092800,88.91
1628096400,95.97
1628100000,102.85
1628103600,105.0
1628107200,112.66
1628110800,116.74
1628114400,116.86
1628118000,115.51
1628121600,110.71
1628125200,107.75
1628128800,105.27
1628132400,103.63
1628136000,102.85
1628139600,104.0
1628143200,106.37
1628146800,107.12
1628150400,112.66
1628154000,112.1
1628157600,108.14
1628161200,102.85
1628164800,101.0
1628168400,97.8
1628172000,83.0
1628175600,77.95
1628179200,77.75
1628182800,77.95
1628186400,85.0
1628190000,100.5
1628193600,111.91
1628197200,115.27
1628200800,115.02
1628204400,111.91
1628208000,103.81
1628211600,102.84
1628215200,99.44
1628218800,99.0
1628222400,99.0
1628226000,102.11
1628229600,103.24
1628233200,106.5
1628236800,108.01
1628240400,106.5
1628244000,103.86
1628247600,103.08
1628251200,102.99
1628254800,102.84
1628258400,99.5
1628262000,84.01
1628265600,75.13
1628269200,71.11
1628272800,71.11
1628276400,76.01
1628280000,101.99
1628283600,103.86
1628287200,104.0
1628290800,103.24
1628294400,101.24
1628298000,97.0
1628301600,90.36
1628305200,89.25
1628308800,83.4
1628312400,83.3
1628316000,89.0
1628319600,89.74
1628323200,89.5
1628326800,73.1
1628330400,61.97
1628334000,55.92
1628337600,53.53
1628341200,45.0
1628344800,20.0
1628348400,7.0
1628352000,0.9
1628355600,1.93
1628359200,12.78
1628362800,59.98
1628366400,81.0
1628370000,98.45
1628373600,100.66
1628377200,90.24
1628380800,101.24
1628384400,92.79
1628388000,89.87
1628391600,89.74
1628395200,89.5
1628398800,89.87
1628402400,90.24
1628406000,89.74
1628409600,90.24
1628413200,73.38
1628416800,70.0
1628420400,72.5
1628424000,72.8
1628427600,76.0
1628431200,75.47
1628434800,72.4
1628438400,65.49
1628442000,62.99
1628445600,72.3
1628449200,87.19
1628452800,102.35
1628456400,106.67
1628460000,107.57
1628463600,106.67
1628467200,108.56
1628470800,106.28
1628474400,100.14
1628478000,100.0
1628481600,102.35
1628485200,106.57
1628488800,111.0
1628492400,112.11
1628496000,112.15
1628499600,110.41
1628503200,108.52
1628506800,107.25
1628510400,107.25
1628514000,107.15
1628517600,105.0
1628521200,99.44
1628524800,97.95
1628528400,101.01
1628532000,104.28
1628535600,107.23
1628539200,110.64
1628542800,114.07
1628546400,112.45
1628550000,110.0
1628553600,113.5
1628557200,111.0
1628560800,106.87
1628564400,106.5
1628568000,109.81
1628571600,112.23
1628575200,114.64
1628578800,117.15
1628582400,119.0
1628586000,117.15
1628589600,112.86
1628593200,112.49
1628596800,112.02
1628600400,111.25
1628604000,107.68
1628607600,104.01
1628611200,102.02
1628614800,104.0
1628618400,104.54
1628622000,116.29
1628625600,120.0
1628629200,120.0
1628632800,117.15
1628636400,112.86
1628640000,112.86
1628643600,107.0
1628647200,103.0
1628650800,99.48
1628654400,100.45
1628658000,105.73
1628661600,115.0
1628665200,118.57
1628668800,121.61
1628672400,120.0
1628676000,116.16
1628679600,115.01
1628683200,114.81
1628686800,114.81
1628690400,113.0
1628694000,110.1
1628697600,108.8
1628701200,110.46
1628704800,115.0
1628708400,124.75
1628712000,125.43
1628715600,125.01
1628719200,121.3
1628722800,117.52
1628726400,118.06
1628730000,112.4
1628733600,110.0
1628737200,107.0
1628740800,105.51
1628744400,107.45
1628748000,115.81
1628751600,120.0
1628755200,120.77
1628758800,120.0
1628762400,115.81
1628766000,113.25
1628769600,111.0
1628773200,112.19
1628776800,113.25
1628780400,109.29
1628784000,107.01
1628787600,111.4
1628791200,123.51
1628794800,128.37
1628798400,130.0
1628802000,128.77
1628805600,123.18
1628809200,115.81
1628812800,119.22
1628816400,114.46
1628820000,107.51
1628823600,104.5
1628827200,101.52
1628830800,105.0
1628834400,113.73
1628838000,119.22
1628841600,121.93
1628845200,120.0
1628848800,117.87
1628852400,117.87
1628856000,118.72
1628859600,119.22
1628863200,119.22
1628866800,117.87
1628870400,115.0
1628874000,117.87
1628877600,117.87
1628881200,120.67
1628884800,126.0
1628888400,128.54
1628892000,128.01
1628895600,123.18
1628899200,124.59
1628902800,123.35
1628906400,120.0
1628910000,118.05
1628913600,115.25
1628917200,115.25
1628920800,118.05
1628924400,119.97
1628928000,121.5
1628931600,120.67
1628935200,120.02
1628938800,115.95
1628942400,108.0
1628946000,105.18
1628949600,95.9
1628953200,89.74
1628956800,89.14
1628960400,90.74
1628964000,107.32
1628967600,120.65
1628971200,125.98
1628974800,130.0
1628978400,129.73
1628982000,126.17
1628985600,124.91
1628989200,123.1
1628992800,121.5
1628996400,121.08
1629000000,120.92
1629003600,120.92
1629007200,120.92
1629010800,116.75
1629014400,111.35
1629018000,112.97
1629021600,108.0
1629025200,105.97
1629028800,100.97
1629032400,105.91
1629036000,99.8
1629039600,89.14
1629043200,84.67
1629046800,84.47
1629050400,84.97
1629054000,96.07
1629057600,119.5
1629061200,122.49
1629064800,123.09
1629068400,121.08
1629072000,102.0
1629075600,89.5
1629079200,85.84
1629082800,85.49
1629086400,84.99
1629090000,85.49
1629093600,89.1
1629097200,90.24
1629100800,92.93
1629104400,89.14
1629108000,85.83
1629111600,84.99
1629115200,84.99
1629118800,84.99
1629122400,85.74
1629126000,84.4
1629129600,83.0
1629133200,82.7
1629136800,82.6
1629140400,84.9
1629144000,90.24
1629147600,109.35
1629151200,105.0
1629154800,90.74
1629158400,87.5
1629162000,84.7
1629165600,83.49
1629169200,82.49
1629172800,82.09
1629176400,82.49
1629180000,84.6
1629183600,85.0
1629187200,86.0
1629190800,84.9
1629194400,84.4
1629198000,84.6
1629201600,84.99
1629205200,89.14
1629208800,89.99
1629212400,86.41
1629216000,85.0
1629219600,84.99
1629223200,85.36
1629226800,96.8
1629230400,107.02
1629234000,120.0
1629237600,112.03
1629241200,94.0
1629244800,90.24
1629248400,84.9
1629252000,84.4
1629255600,84.1
1629259200,83.99
1629262800,84.4
1629266400,90.1
1629270000,102.99
1629273600,113.01
1629277200,114.9
1629280800,100.0
1629284400,101.07
1629288000,105.45
1629291600,113.36
1629295200,116.38
1629298800,116.38
1629302400,112.0
1629306000,110.0
1629309600,110.35
1629313200,116.75
1629316800,125.53
1629320400,126.84
1629324000,125.64
1629327600,116.91
1629331200,103.21
1629334800,91.02
1629338400,89.5
1629342000,89.14
1629345600,89.14
1629349200,89.5
1629352800,112.0
1629356400,119.85
1629360000,125.0
1629363600,120.0
1629367200,113.05
1629370800,115.0
1629374400,119.65
1629378000,121.1
1629381600,120.0
1629385200,116.86
1629388800,116.86
1629392400,116.44
1629396000,116.86
1629399600,126.78
1629403200,128.12
1629406800,129.37
1629410400,127.6
1629414000,125.65
1629417600,120.5
1629421200,119.04
1629424800,117.49
1629428400,116.0
1629432000,115.45
1629435600,116.0
1629439200,120.5
1629442800,122.62
1629446400,125.0
1629450000,122.01
1629453600,118.24
1629457200,115.45
1629460800,115.45
1629464400,112.95
1629468000,112.95
1629471600,104.38
1629475200,104.07
1629478800,104.99
1629482400,113.27
1629486000,123.2
1629489600,126.14
1629493200,124.93
1629496800,121.67
1629500400,119.04
1629504000,119.45
1629507600,117.3
1629511200,114.68
1629514800,109.99
1629518400,106.0
1629522000,110.51
1629525600,114.62
1629529200,115.59
1629532800,115.12
1629536400,113.99
1629540000,113.52
1629543600,107.45
1629547200,103.75
1629550800,104.51
1629554400,100.0
1629558000,91.5
1629561600,91.2
1629565200,95.27
1629568800,107.92
1629572400,114.68
1629576000,119.1
1629579600,123.0
1629583200,119.1
1629586800,115.12
1629590400,110.41
1629594000,109.39
1629597600,106.0
1629601200,107.79
1629604800,105.0
1629608400,102.0
1629612000,107.79
1629615600,108.2
1629619200,106.0
1629622800,99.44
1629626400,90.24
1629630000,90.24
1629633600,98.92
1629637200,107.89
1629640800,107.79
1629644400,88.2
1629648000,88.17
1629651600,88.14
1629655200,88.19
1629658800,95.0
1629662400,100.01
1629666000,108.39
1629669600,108.0
1629673200,91.02
1629676800,89.5
1629680400,86.62
1629684000,86.56
1629687600,85.84
1629691200,85.84
1629694800,86.56
1629698400,90.1
1629702000,111.29
1629705600,114.59
1629709200,114.18
1629712800,106.98
1629716400,103.47
1629720000,99.44
1629723600,94.0
1629727200,96.1
1629730800,93.95
1629734400,91.02
1629738000,95.0
1629741600,105.0
1629745200,114.18
1629748800,114.18
1629752400,115.54
1629756000,114.18
1629759600,100.0
1629763200,85.74
1629766800,85.49
1629770400,85.0
1629774000,84.77
1629777600,84.34
1629781200,85.47
1629784800,85.84
1629788400,90.0
1629792000,110.63
1629795600,106.97
1629799200,101.0
1629802800,96.0
1629806400,91.49
1629810000,99.03
1629813600,112.28
1629817200,112.28
1629820800,114.95
1629824400,114.99
1629828000,113.75
1629831600,116.0
1629835200,118.5
1629838800,120.35
1629842400,119.1
1629846000,115.55
1629849600,114.34
1629853200,110.0
1629856800,108.0
1629860400,105.72
1629864000,107.9
1629867600,114.34
1629871200,117.47
1629874800,118.08
1629878400,119.0
1629882000,119.1
1629885600,117.68
1629889200,116.95
1629892800,116.94
1629896400,117.03
1629900000,117.27
1629903600,116.53
1629907200,116.74
1629910800,116.74
1629914400,117.47
1629918000,119.0
1629921600,123.72
1629925200,129.15
1629928800,123.84
1629932400,118.6
1629936000,123.77
1629939600,122.91
1629943200,121.37
1629946800,120.0
1629950400,119.95
1629954000,121.01
1629957600,123.45
1629961200,123.86
1629964800,124.65
1629968400,123.86
1629972000,122.5
1629975600,119.95
1629979200,120.35
1629982800,122.0
1629986400,122.91
1629990000,120.35
1629993600,121.43
1629997200,120.91
1630000800,121.37
1630004400,123.77
1630008000,125.26
1630011600,129.81
1630015200,127.78
1630018800,122.94
1630022400,125.33
1630026000,122.76
1630029600,121.07
1630033200,120.06
1630036800,119.91
1630040400,119.91
1630044000,120.41
1630047600,122.0
1630051200,122.67
1630054800,121.86
1630058400,119.91
1630062000,119.87
1630065600,119.87
1630069200,119.91
1630072800,119.87
1630076400,107.0
1630080000,108.72
1630083600,106.75
1630087200,107.7
1630090800,119.91
1630094400,122.34
1630098000,124.67
1630101600,122.95
1630105200,120.41
1630108800,128.29
1630112400,126.53
1630116000,123.94
1630119600,122.95
1630123200,118.53
1630126800,117.14
1630130400,119.45
1630134000,120.27
1630137600,120.95
1630141200,122.5
1630144800,109.43
1630148400,94.5
1630152000,93.0
1630155600,96.4
1630159200,93.99
1630162800,91.02
1630166400,88.59
1630170000,87.95
1630173600,89.5
1630177200,97.5
1630180800,117.04
1630184400,125.01
1630188000,123.94
1630191600,116.86
1630195200,103.0
1630198800,93.11
1630202400,93.08
1630206000,93.08
1630209600,93.08
1630213200,93.11
1630216800,101.79
1630220400,102.6
1630224000,102.44
1630227600,105.98
1630231200,93.1
1630234800,93.06
1630238400,93.08
1630242000,96.97
1630245600,99.44
1630249200,93.08
1630252800,93.06
1630256400,93.06
1630260000,93.8
1630263600,111.97
1630267200,125.53
1630270800,128.41
1630274400,127.39
1630278000,125.6
1630281600,122.81
1630285200,117.41
1630288800,112.31
1630292400,112.31
1630296000,116.51
1630299600,120.95
1630303200,125.0
1630306800,128.02
1630310400,131.92
1630314000,132.92
1630317600,128.53
1630321200,126.1
1630324800,125.05
1630328400,125.05
1630332000,125.01
1630335600,122.53
1630339200,121.72
1630342800,122.81
1630346400,122.81
1630350000,128.48
1630353600,130.04
1630357200,132.82
1630360800,129.14
1630364400,126.58
1630368000,132.22
1630371600,130.0
1630375200,128.9
1630378800,125.95
1630382400,126.53
1630386000,128.45
1630389600,132.24
1630393200,133.47
1630396800,137.02
1630400400,135.84
1630404000,131.45
1630407600,128.9
1630411200,128.45
1630414800,128.95
1630418400,128.95
1630422000,123.48
1630425600,123.35
1630429200,128.0
1630432800,129.46
1630436400,134.07
1630440000,134.9
1630443600,137.46
1630447200,133.47
1630450800,131.22
1630454400,130.95
1630458000,125.26
1630461600,119.45
1630465200,114.74
1630468800,114.76
1630472400,121.15
1630476000,130.95
1630479600,136.31
1630483200,137.92
1630486800,137.61
1630490400,136.05
1630494000,134.93
1630497600,134.93
1630501200,134.97
1630504800,134.93
1630508400,134.41
1630512000,134.93
1630515600,135.12
1630519200,136.31
1630522800,138.41
1630526400,139.16
1630530000,139.95
1630533600,138.42
1630537200,137.54
1630540800,140.6
1630544400,139.75
1630548000,138.6
1630551600,137.78
1630555200,137.78
1630558800,138.31
1630562400,140.0
1630566000,140.82
1630569600,141.62
1630573200,140.72
1630576800,139.9
1630580400,138.31
1630584000,138.6
1630587600,138.91
1630591200,138.6
1630594800,137.78
1630598400,137.45
1630602000,138.06
1630605600,139.21
1630609200,143.41
1630612800,144.35
1630616400,148.0
1630620000,145.0
1630623600,141.89
1630627200,143.66
1630630800,141.0
1630634400,140.0
1630638000,139.95
1630641600,139.27
1630645200,139.49
1630648800,140.27
1630652400,142.96
1630656000,143.66
1630659600,142.35
1630663200,140.0
1630666800,136.85
1630670400,131.55
1630674000,133.01
1630677600,127.12
1630681200,121.75
1630684800,119.42
1630688400,122.0
1630692000,136.74
1630695600,143.93
1630699200,144.63
1630702800,147.57
1630706400,145.37
1630710000,142.25
1630713600,150.0
1630717200,149.66
1630720800,148.2
1630724400,147.52
1630728000,147.35
1630731600,146.62
1630735200,147.35
1630738800,147.52
1630742400,144.5
1630746000,139.85
1630749600,120.01
1630753200,115.01
1630756800,114.2
1630760400,113.7
1630764000,110.92
1630767600,106.32
1630771200,106.3
1630774800,107.54
1630778400,127.33
1630782000,146.5
1630785600,150.01
1630789200,152.27
1630792800,150.01
1630796400,148.78
1630800000,149.2
1630803600,147.13
1630807200,140.86
1630810800,136.33
1630814400,133.24
1630818000,136.33
1630821600,136.85
1630825200,135.0
1630828800,129.05
1630832400,115.28
1630836000,107.87
1630839600,106.67
1630843200,104.2
1630846800,106.25
1630850400,107.0
1630854000,105.36
1630857600,106.12
1630861200,107.22
1630864800,127.45
1630868400,142.0
1630872000,150.59
1630875600,155.0
1630879200,153.71
1630882800,150.0
1630886400,140.0
1630890000,127.37
1630893600,115.87
1630897200,108.52
1630900800,108.52
1630904400,110.0
1630908000,135.97
1630911600,144.03
1630915200,146.0
1630918800,139.26
1630922400,135.0
1630926000,134.75
1630929600,130.41
1630933200,126.4
1630936800,124.77
1630940400,124.41
1630944000,128.67
1630947600,137.73
1630951200,148.52
1630954800,153.63
1630958400,152.88
1630962000,150.5
1630965600,140.0
1630969200,120.27
1630972800,130.0
1630976400,112.0
1630980000,108.52
1630983600,105.64
1630987200,105.1
1630990800,107.74
1630994400,124.76
1630998000,142.8
1631001600,149.58
1631005200,142.5
1631008800,134.51
1631012400,120.07
1631016000,111.71
1631019600,108.84
1631023200,108.28
1631026800,107.98
1631030400,113.07
1631034000,134.28
1631037600,140.97
1631041200,149.12
1631044800,153.45
1631048400,153.4
1631052000,150.03
1631055600,142.19
1631059200,140.28
1631062800,135.0
1631066400,130.0
1631070000,124.0
1631073600,124.6
1631077200,130.0
1631080800,137.49
1631084400,143.4
1631088000,146.05
1631091600,144.74
1631095200,139.12
1631098800,135.99
1631102400,133.84
1631106000,129.48
1631109600,116.3
1631113200,109.08
1631116800,117.52
1631120400,136.03
1631124000,141.09
1631127600,150.0
1631131200,152.36
1631134800,152.36
1631138400,149.37
1631142000,137.6
1631145600,143.58
1631149200,135.7
1631152800,128.9
1631156400,121.98
1631160000,120.92
1631163600,123.69
1631167200,139.37
1631170800,148.05
1631174400,149.43
1631178000,145.73
1631181600,144.01
1631185200,143.4
1631188800,143.58
1631192400,144.8
1631196000,141.1
1631199600,138.5
1631203200,137.0
1631206800,143.19
1631210400,147.51
1631214000,154.38
1631217600,155.62
1631221200,154.46
1631224800,151.0
1631228400,145.2
1631232000,155.62
1631235600,152.0
1631239200,149.41
1631242800,148.08
1631246400,146.29
1631250000,148.68
1631253600,150.38
1631257200,158.07
1631260800,159.31
1631264400,156.66
1631268000,153.11
1631271600,150.0
1631275200,150.0
1631278800,150.0
1631282400,149.76
1631286000,147.51
1631289600,146.29
1631293200,148.4
1631296800,149.76
1631300400,156.66
1631304000,159.31
1631307600,159.3
1631311200,157.07
1631314800,154.0
1631318400,156.51
1631322000,156.05
1631325600,155.03
1631329200,155.03
1631332800,155.57
1631336400,155.47
1631340000,155.27
1631343600,156.34
1631347200,156.26
1631350800,156.0
1631354400,154.85
1631358000,150.0
1631361600,147.2
1631365200,142.56
1631368800,140.01
1631372400,121.79
1631376000,120.48
1631379600,133.73
1631383200,148.3
1631386800,156.2
1631390400,161.29
1631394000,165.0
1631397600,161.25
1631401200,158.51
1631404800,162.69
1631408400,160.03
1631412000,159.83
1631415600,159.31
1631419200,158.76
1631422800,156.51
1631426400,156.51
1631430000,156.34
1631433600,152.33
1631437200,150.76
1631440800,127.0
1631444400,117.02
1631448000,116.27
1631451600,116.3
1631455200,116.3
1631458800,110.02
1631462400,110.01
1631466000,115.72
1631469600,140.28
1631473200,157.86
1631476800,164.8
1631480400,167.53
1631484000,165.09
1631487600,163.0
1631491200,157.77
1631494800,154.98
1631498400,148.22
1631502000,138.28
1631505600,125.0
1631509200,125.0
1631512800,152.08
1631516400,157.7
1631520000,159.19
1631523600,157.0
1631527200,154.77
1631530800,156.34
1631534400,156.52
1631538000,155.83
1631541600,154.71
1631545200,151.03
1631548800,152.72
1631552400,159.09
1631556000,166.5
1631559600,169.24
1631563200,170.0
1631566800,165.0
1631570400,158.28
1631574000,154.51
1631577600,122.23
1631581200,121.59
1631584800,119.97
1631588400,119.95
1631592000,119.95
1631595600,122.03
1631599200,148.52
1631602800,162.38
1631606400,168.01
1631610000,162.9
1631613600,162.38
1631617200,163.74
1631620800,165.0
1631624400,163.74
1631628000,162.38
1631631600,161.09
1631635200,162.01
1631638800,164.72
1631642400,170.07
1631646000,171.24
1631649600,171.58
1631653200,171.14
1631656800,165.03
1631660400,160.67
1631664000,172.0
1631667600,168.47
1631671200,162.01
1631674800,160.0
1631678400,160.0
1631682000,162.01
1631685600,166.94
1631689200,177.29
1631692800,180.0
1631696400,180.0
1631700000,180.0
1631703600,178.34
1631707200,180.0
1631710800,175.74
1631714400,175.76
1631718000,175.1
1631721600,175.44
1631725200,175.44
1631728800,175.76
1631732400,180.0
1631736000,180.3
1631739600,176.78
1631743200,170.0
1631746800,159.42
1631750400,192.83
1631754000,187.08
1631757600,180.3
1631761200,180.0
1631764800,180.0
1631768400,180.0
1631772000,185.03
1631775600,194.0
1631779200,197.81
1631782800,193.91
1631786400,186.68
1631790000,186.77
1631793600,186.17
1631797200,186.0
1631800800,186.69
1631804400,181.45
1631808000,180.0
1631811600,180.0
1631815200,188.11
1631818800,197.59
1631822400,198.02
1631826000,198.85
1631829600,195.48
1631833200,193.47
1631836800,175.28
1631840400,172.8
1631844000,161.26
1631847600,159.34
1631851200,157.43
1631854800,160.65
1631858400,172.9
1631862000,181.97
1631865600,188.17
1631869200,182.86
1631872800,175.33
1631876400,167.13
1631880000,160.3
1631883600,140.66
1631887200,140.66
1631890800,140.66
1631894400,140.66
1631898000,165.53
1631901600,175.0
1631905200,181.3
1631908800,185.2
1631912400,179.04
1631916000,172.91
1631919600,153.92
1631923200,181.36
1631926800,178.45
1631930400,171.45
1631934000,159.82
1631937600,155.58
1631941200,157.73
1631944800,172.15
1631948400,165.0
1631952000,165.0
1631955600,165.0
1631959200,145.28
1631962800,139.32
1631966400,139.32
1631970000,140.37
1631973600,135.5
1631977200,126.0
1631980800,125.94
1631984400,136.81
1631988000,160.0
1631991600,179.91
1631995200,180.3
1631998800,187.18
1632002400,181.37
1632006000,176.0
1632009600,167.13
1632013200,161.8
1632016800,161.8
1632020400,161.71
1632024000,161.36
1632027600,161.36
1632031200,161.0
1632034800,162.21
1632038400,151.0
1632042000,133.75
1632045600,125.49
1632049200,113.8
1632052800,100.0
1632056400,114.1
1632060000,119.95
1632063600,100.0
1632067200,99.99
1632070800,119.42
1632074400,142.28
1632078000,167.54
1632081600,182.41
1632085200,187.92
1632088800,183.31
1632092400,178.45
1632096000,155.6
1632099600,142.28
1632103200,140.01
1632106800,139.52
1632110400,139.04
1632114000,138.64
1632117600,161.33
1632121200,181.38
1632124800,188.64
1632128400,180.3
1632132000,172.67
1632135600,162.2
1632139200,155.0
1632142800,149.76
1632146400,142.28
1632150000,145.28
1632153600,142.28
1632157200,143.78
1632160800,146.78
1632164400,181.37
1632168000,185.8
1632171600,180.0
1632175200,154.53
1632178800,133.48
1632182400,130.12
1632186000,128.01
1632189600,121.34
1632193200,121.04
1632196800,120.64
1632200400,128.91
1632204000,149.19
1632207600,184.35
1632211200,190.0
1632214800,176.92
1632218400,160.1
1632222000,151.8
1632225600,145.06
1632229200,132.5
1632232800,129.71
1632236400,128.53
1632240000,132.5
1632243600,150.0
1632247200,164.5
1632250800,187.92
1632254400,190.0
1632258000,186.13
1632261600,164.34
1632265200,132.55
